214000,1
215000,1
216000,1
217000,1
218000,1
219000,1
220000,1
221000,1
222000,1
223000,1
224000,1
225000,1
226000,1
227000,1
228000,1
229000,1
230000,1
231000,1
232000,1
233000,1
234000,1
235000,1
236000,1
237000,1
238000,1
239000,1
240000,1
241000,1
242000,1
243000,1
244000,1
245000,1
246000,1
247000,1
248000,1
249000,1
250000,1
251000,1
252000,1
253000,1
254000,1
255000,1
256000,1
257000,1
258000,1
259000,1
260000,1
261000,1
262000,1
263000,1
264000,1
265000,1
266000,1
267000,1
268000,1
269000,1
270000,1
271000,1
272000,1
273000,1
274000,1
275000,1
276000,1
277000,1
278000,1
279000,1
280000,1
281000,1
282000,1
283000,1
284000,1
285000,1
286000,1
287000,1
288000,1
289000,1
290000,1
291000,1
292000,1
293000,1
294000,1
295000,1
296000,1
297000,1
298000,1
299000,1
300000,1
301000,1
302000,1
303000,1
304000,1
305000,1
306000,1
307000,1
308000,1
309000,1
310000,1
311000,1
312000,1
313000,1
314000,1
315000,1
316000,1
317000,1
318000,1
319000,1
320000,1
321000,1
322000,1
323000,1
324000,1
325000,1
326000,1
327000,1
328000,1
329000,1
330000,1
331000,1
332000,1
333000,1
334000,1
335000,1
336000,1
337000,1
338000,1
339000,1
340000,1
341000,1
342000,1
343000,1
344000,1
345000,1
346000,1
347000,1
348000,1
349000,1
350000,1
351000,1
352000,1
353000,1
354000,1
355000,1
356000,1
357000,1
358000,1
359000,1
360000,0.933333
361000,0.933333
362000,0.933333
363000,1
364000,1
365000,1
366000,1
367000,1
368000,1
369000,1
370000,1
371000,1
372000,1
373000,1
374000,1
375000,1
376000,1
377000,1
378000,1
379000,1
380000,1
381000,1
382000,1
383000,1
384000,0.933333
385000,0.933333
386000,0.933333
387000,0.933333
388000,0.933333
389000,0.933333
390000,0.933333
391000,0.933333
392000,0.933333
393000,0.933333
394000,0.933333
395000,0.933333
396000,0.933333
397000,0.933333
398000,0.933333
399000,0.933333
400000,0.933333
401000,0.933333
402000,0.933333
403000,0.933333
404000,0.933333
405000,0.933333
406000,0.933333
407000,0.933333
408000,0.933333
409000,0.933333
410000,0.933333
411000,0.933333
412000,0.933333
413000,0.866667
414000,0.866667
415000,0.866667
416000,0.866667
417000,0.866667
418000,0.866667
419000,0.866667
420000,0.866667
421000,0.866667
422000,0.866667
423000,0.866667
424000,0.866667
425000,0.866667
426000,0.866667
427000,0.866667
428000,0.866667
429000,0.866667
430000,0.866667
431000,0.866667
432000,0.866667
433000,0.866667
434000,1
435000,1
436000,1
437000,1
438000,1
439000,1
440000,1
441000,1
442000,1
443000,1
444000,1
445000,0.933333
446000,0.933333
447000,0.933333
448000,0.933333
449000,0.933333
450000,0.933333
451000,0.933333
452000,0.933333
453000,0.933333
454000,0.933333
455000,0.933333
456000,0.933333
457000,0.933333
458000,0.933333
459000,1
460000,1
461000,1
462000,1
463000,1
464000,1
465000,1
466000,1
467000,1
468000,1
469000,1
470000,1
471000,1
472000,1
473000,1
474000,1
475000,1
476000,1
477000,1
478000,1
479000,1
480000,1
481000,1
482000,1
483000,1
484000,1
485000,1
486000,1
487000,1
488000,1
489000,1
490000,1
491000,1
492000,1
493000,1
494000,1
495000,1
496000,1
497000,1
498000,1
499000,1
500000,1
501000,1
502000,1
503000,1
504000,1
505000,1
506000,1
507000,1
508000,1
509000,1
510000,1
511000,1
512000,1
513000,1
514000,1
515000,1
516000,1
517000,1
518000,1
519000,1
520000,1
521000,1
522000,1
523000,1
524000,1
525000,1
526000,1
527000,1
528000,1
529000,1
530000,1
531000,1
532000,1
533000,1
534000,1
535000,1
536000,1
537000,1
538000,1
539000,1
540000,1
541000,1
542000,1
543000,1
544000,1
545000,1
546000,1
547000,1
548000,1
549000,1
550000,1
551000,1
552000,1
553000,1
554000,1
555000,1
556000,1
557000,1
558000,1
559000,1
560000,1
561000,1
562000,1
563000,1
564000,1
565000,1
566000,1
567000,1
568000,1
569000,1
570000,1
571000,1
572000,1
573000,1
574000,1
575000,1
576000,1
577000,1
578000,1
579000,1
580000,1
581000,1
582000,1
583000,1
584000,1
585000,1
586000,1
587000,1
588000,1
589000,1
590000,1
591000,1
592000,1
593000,1
594000,1
595000,1
596000,1
597000,1
598000,1
599000,1
600000,1
601000,1
602000,1
603000,1
604000,1
605000,1
606000,1
607000,1
608000,1
609000,1
610000,1
611000,1
612000,1
613000,1
614000,1
615000,1
616000,1
617000,1
618000,1
619000,1
620000,1
621000,1
622000,1
623000,1
624000,1
625000,1
626000,1
627000,1
628000,1
629000,1
630000,1
631000,1
632000,1
633000,1
634000,1
635000,1
636000,1
637000,1
638000,1
639000,1
640000,1
641000,1
642000,1
643000,1
644000,1
645000,1
646000,1
647000,1
648000,1
649000,1
650000,1
651000,1
652000,1
653000,1
654000,1
655000,1
656000,1
657000,1
658000,1
659000,1
660000,1
661000,1
662000,1
663000,1
664000,1
665000,1
666000,1
667000,1
668000,1
669000,1
670000,1
671000,1
672000,1
673000,1
674000,1
675000,1
676000,1
677000,1
678000,1
679000,1
680000,1
681000,1
682000,1
683000,1
684000,1
685000,1
686000,1
687000,1
688000,1
689000,1
690000,1
691000,1
692000,1
693000,1
694000,1
695000,1
696000,1
697000,1
698000,1
699000,1
700000,1
701000,1
702000,1
703000,1
704000,1
705000,1
706000,1
707000,1
708000,1
709000,1
710000,1
711000,1
712000,1
713000,1
714000,1
715000,1
716000,1
717000,1
718000,1
719000,1
720000,1
721000,1
722000,1
723000,1
724000,1
725000,1
726000,1
727000,1
728000,1
729000,1
730000,1
731000,1
732000,1
733000,1
734000,1
735000,1
736000,1
737000,1
738000,1
739000,1
740000,1
741000,1
742000,1
743000,1
744000,1
745000,1
746000,1
747000,1
748000,1
749000,1
750000,1
751000,1
752000,1
753000,1
754000,1
755000,1
756000,1
757000,1
758000,1
759000,1
760000,1
761000,1
762000,1
763000,1
764000,1
765000,1
766000,1
767000,1
768000,1
769000,1
770000,1
771000,1
772000,1
773000,1
774000,1
775000,1
776000,1
777000,1
778000,1
779000,1
780000,1
781000,1
782000,1
783000,1
784000,1
785000,1
786000,1
787000,1
788000,1
789000,1
790000,1
791000,1
792000,1
793000,1
794000,1
795000,1
796000,1
797000,1
798000,1
799000,1
800000,1
801000,1
802000,1
803000,1
804000,1
805000,1
806000,1
807000,1
808000,1
809000,1
810000,1
811000,1
812000,1
813000,1
814000,1
815000,1
816000,1
817000,1
818000,1
819000,1
820000,1
821000,1
822000,1
823000,1
824000,1
825000,1
826000,1
827000,1
828000,1
829000,1
830000,1
831000,1
832000,1
833000,1
834000,1
835000,1
836000,1
837000,1
838000,1
839000,1
840000,1
841000,1
842000,1
843000,1
844000,1
845000,1
846000,1
847000,1
848000,1
849000,1
850000,1
851000,1
852000,1
853000,1
854000,1
855000,1
856000,1
857000,1
858000,1
859000,1
860000,1
861000,1
862000,1
863000,1
864000,1
865000,1
866000,1
867000,1
868000,1
869000,1
870000,1
871000,1
872000,1
873000,1
874000,1
875000,1
876000,1
877000,1
878000,1
879000,1
880000,1
881000,1
882000,1
883000,1
884000,1
885000,1
886000,1
887000,1
888000,1
889000,1
890000,1
891000,1
892000,1
893000,1
894000,1
895000,1
896000,1
897000,1
898000,1
899000,1
900000,1
901000,1
902000,1
903000,1
904000,1
905000,1
906000,1
907000,1
908000,1
909000,1
910000,1
911000,1
912000,1
913000,1
914000,1
915000,1
916000,1
917000,1
918000,1
919000,1
920000,1
921000,1
922000,1
923000,1
924000,1
925000,1
926000,1
927000,1
928000,1
929000,1
930000,1
931000,1
932000,1
933000,1
934000,1
935000,1
936000,1
937000,1
938000,1
939000,1
940000,0.933333
941000,0.933333
942000,0.933333
943000,0.933333
944000,0.933333
945000,0.933333
946000,0.866667
947000,0.8
948000,0.8
949000,0.8
950000,0.733333
951000,0.8
952000,0.8
953000,0.8
954000,0.8
955000,0.866667
956000,0.866667
957000,0.866667
958000,0.866667
959000,0.866667
960000,0.866667
961000,0.866667
962000,0.866667
963000,0.866667
964000,0.866667
965000,0.866667
966000,0.866667
967000,0.866667
968000,0.866667
969000,0.933333
970000,0.933333
971000,0.866667
972000,0.866667
973000,0.866667
974000,0.866667
975000,0.866667
976000,0.866667
977000,0.866667
978000,0.866667
979000,0.866667
980000,0.866667
981000,0.933333
982000,0.933333
983000,0.933333
984000,0.933333
985000,0.933333
986000,0.933333
987000,0.933333
988000,0.933333
989000,0.933333
990000,0.933333
991000,0.933333
992000,0.933333
993000,0.933333
994000,0.933333
995000,0.933333
996000,0.933333
997000,0.866667
998000,0.866667
999000,0.866667
1000000,0.866667
1001000,0.866667
1002000,0.866667
1003000,0.866667
1004000,0.866667
1005000,0.866667
1006000,0.866667
1007000,0.866667
1008000,0.866667
1009000,0.733333
1010000,0.733333
1011000,0.733333
1012000,0.733333
1013000,0.733333
1014000,0.733333
1015000,0.8
1016000,0.8
1017000,0.8
1018000,0.8
1019000,0.8
1020000,0.866667
1021000,0.866667
1022000,0.866667
1023000,0.866667
1024000,0.866667
1025000,0.866667
1026000,0.866667
1027000,0.866667
1028000,0.866667
1029000,0.866667
1030000,0.866667
1031000,0.866667
1032000,0.866667
1033000,0.866667
1034000,0.866667
1035000,0.866667
1036000,0.933333
1037000,0.933333
1038000,0.933333
1039000,0.933333
1040000,0.933333
1041000,0.933333
1042000,0.933333
1043000,0.933333
1044000,0.933333
1045000,0.933333
1046000,0.933333
1047000,0.933333
1048000,0.933333
1049000,0.933333
1050000,0.933333
1051000,0.933333
1052000,0.933333
1053000,1
1054000,1
1055000,1
1056000,1
1057000,1
1058000,1
1059000,1
1060000,1
1061000,1
1062000,1
1063000,1
1064000,1
1065000,1
1066000,1
1067000,1
1068000,1
1069000,1
1070000,1
1071000,1
1072000,1
1073000,1
1074000,1
1075000,1
1076000,1
1077000,1
1078000,1
1079000,1
1080000,1
1081000,1
1082000,1
1083000,1
1084000,1
1085000,1
1086000,1
1087000,1
1088000,1
1089000,1
1090000,1
1091000,1
1092000,1
1093000,1
1094000,1
1095000,1
1096000,0.933333
1097000,0.933333
1098000,0.933333
1099000,0.933333
1100000,0.933333
1101000,0.933333
1102000,0.933333
1103000,0.933333
1104000,0.933333
1105000,0.933333
1106000,0.933333
1107000,0.933333
1108000,0.933333
1109000,0.933333
1110000,0.933333
1111000,0.933333
1112000,0.933333
1113000,0.933333
1114000,0.933333
1115000,0.933333
1116000,0.933333
1117000,0.933333
1118000,0.933333
1119000,0.933333
1120000,0.933333
1121000,0.933333
1122000,0.933333
1123000,0.933333
1124000,0.933333
1125000,0.933333
1126000,0.933333
1127000,0.933333
1128000,0.933333
1129000,0.933333
1130000,0.933333
1131000,0.933333
1132000,0.933333
1133000,0.933333
1134000,0.933333
1135000,0.866667
1136000,0.866667
1137000,0.8
1138000,0.8
1139000,0.8
1140000,0.8
1141000,0.733333
1142000,0.733333
1143000,0.733333
1144000,0.733333
1145000,0.8
1146000,0.8
1147000,0.8
1148000,0.8
1149000,0.8
1150000,0.8
1151000,0.8
1152000,0.8
1153000,0.8
1154000,0.733333
1155000,0.733333
1156000,0.733333
1157000,0.8
1158000,0.8
1159000,0.8
1160000,0.8
1161000,0.8
1162000,0.8
1163000,0.8
1164000,0.8
1165000,0.8
1166000,0.8
1167000,0.8
1168000,0.8
1169000,0.8
1170000,0.8
1171000,0.8
1172000,0.866667
1173000,0.866667
1174000,0.866667
1175000,0.933333
1176000,0.933333
1177000,0.933333
1178000,0.933333
1179000,0.933333
1180000,0.933333
1181000,0.933333
1182000,0.933333
1183000,0.933333
1184000,0.933333
1185000,0.933333
1186000,0.933333
1187000,0.933333
1188000,0.933333
1189000,0.933333
1190000,0.933333
1191000,0.933333
1192000,0.933333
1193000,0.933333
1194000,0.933333
1195000,0.933333
1196000,0.933333
1197000,0.933333
1198000,0.933333
1199000,0.933333
1200000,0.933333
1201000,0.933333
1202000,0.933333
1203000,0.933333
1204000,0.933333
1205000,0.933333
1206000,0.933333
1207000,0.933333
1208000,0.933333
1209000,0.933333
1210000,0.933333
1211000,0.933333
1212000,0.933333
1213000,0.933333
1214000,0.933333
1215000,0.933333
1216000,0.933333
1217000,0.933333
1218000,0.933333
1219000,0.933333
1220000,0.933333
1221000,0.933333
1222000,0.933333
1223000,0.933333
1224000,0.933333
1225000,0.933333
1226000,0.933333
1227000,0.933333
1228000,0.933333
1229000,0.933333
1230000,0.866667
1231000,0.866667
1232000,0.866667
1233000,0.866667
1234000,0.866667
1235000,0.866667
1236000,0.8
1237000,0.8
1238000,0.8
1239000,0.8
1240000,0.8
1241000,0.8
1242000,0.8
1243000,0.8
1244000,0.8
1245000,0.8
1246000,0.866667
1247000,0.933333
1248000,0.933333
1249000,0.933333
1250000,0.933333
1251000,0.933333
1252000,0.933333
1253000,0.933333
1254000,0.933333
1255000,0.933333
1256000,0.933333
1257000,0.933333
1258000,0.933333
1259000,0.933333
1260000,0.933333
1261000,0.933333
1262000,0.933333
1263000,0.933333
1264000,0.933333
1265000,0.933333
1266000,0.933333
1267000,0.933333
1268000,0.933333
1269000,0.933333
1270000,0.933333
1271000,0.933333
1272000,0.933333
1273000,0.933333
1274000,0.933333
1275000,1
1276000,1
1277000,1
1278000,1
1279000,1
1280000,1
1281000,1
1282000,1
1283000,1
1284000,1
1285000,1
1286000,0.933333
1287000,0.933333
1288000,0.933333
1289000,0.933333
1290000,0.933333
1291000,0.933333
1292000,0.933333
1293000,0.933333
1294000,0.933333
1295000,0.933333
1296000,0.933333
1297000,0.933333
1298000,0.933333
1299000,0.866667
1300000,0.866667
1301000,0.866667
1302000,0.866667
1303000,0.866667
1304000,0.866667
1305000,0.866667
1306000,0.866667
1307000,0.8
1308000,0.733333
1309000,0.733333
1310000,0.733333
1311000,0.733333
1312000,0.733333
1313000,0.733333
1314000,0.733333
1315000,0.733333
1316000,0.733333
1317000,0.733333
1318000,0.733333
1319000,0.733333
1320000,0.733333
1321000,0.733333
1322000,0.733333
1323000,0.733333
1324000,0.733333
1325000,0.733333
1326000,0.733333
1327000,0.733333
1328000,0.733333
1329000,0.8
1330000,0.733333
1331000,0.733333
1332000,0.733333
1333000,0.733333
1334000,0.733333
1335000,0.733333
1336000,0.733333
1337000,0.733333
1338000,0.733333
1339000,0.733333
1340000,0.8
1341000,0.8
1342000,0.8
1343000,0.8
1344000,0.8
1345000,0.8
1346000,0.8
1347000,0.8
1348000,0.8
1349000,0.8
1350000,0.866667
1351000,0.866667
1352000,0.866667
1353000,0.866667
1354000,0.866667
1355000,0.8
1356000,0.8
1357000,0.8
1358000,0.8
1359000,0.8
1360000,0.8
1361000,0.8
1362000,0.866667
1363000,0.866667
1364000,0.866667
1365000,0.866667
1366000,0.866667
1367000,0.866667
1368000,0.866667
1369000,0.866667
1370000,0.866667
1371000,0.866667
1372000,0.933333
1373000,0.933333
1374000,0.933333
1375000,0.933333
1376000,0.933333
1377000,0.933333
1378000,0.933333
1379000,0.933333
1380000,0.933333
1381000,0.933333
1382000,0.933333
1383000,0.933333
1384000,0.933333
1385000,0.933333
1386000,0.933333
1387000,0.933333
1388000,0.933333
1389000,0.933333
1390000,0.933333
1391000,0.933333
1392000,1
1393000,1
1394000,1
1395000,1
1396000,1
1397000,1
1398000,1
1399000,1
1400000,1
1401000,1
1402000,1
1403000,1
1404000,1
1405000,1
1406000,1
1407000,1
1408000,1
1409000,1
1410000,1
1411000,1
1412000,1
1413000,1
1414000,1
1415000,0.933333
1416000,0.933333
1417000,0.933333
1418000,0.933333
1419000,0.933333
1420000,0.933333
1421000,0.933333
1422000,0.933333
1423000,0.933333
1424000,0.933333
1425000,0.933333
1426000,0.933333
1427000,0.933333
1428000,0.933333
1429000,0.933333
1430000,0.933333
1431000,0.933333
1432000,0.933333
1433000,0.933333
1434000,0.933333
1435000,0.933333
1436000,0.933333
1437000,0.933333
1438000,0.933333
1439000,0.933333
1440000,0.933333
1441000,0.933333
1442000,0.933333
1443000,0.933333
1444000,0.933333
1445000,0.933333
1446000,0.933333
1447000,0.933333
1448000,0.933333
1449000,0.933333
1450000,0.933333
1451000,0.933333
1452000,0.933333
1453000,0.933333
1454000,0.933333
1455000,0.933333
1456000,0.933333
1457000,0.866667
1458000,0.866667
1459000,0.866667
1460000,0.866667
1461000,0.866667
1462000,0.866667
1463000,0.866667
1464000,0.866667
1465000,0.866667
1466000,0.866667
1467000,0.866667
1468000,0.866667
1469000,0.866667
1470000,0.8
1471000,0.8
1472000,0.8
1473000,0.8
1474000,0.8
1475000,0.8
1476000,0.8
1477000,0.8
1478000,0.8
1479000,0.8
1480000,0.8
1481000,0.8
1482000,0.8
1483000,0.8
1484000,0.666667
1485000,0.666667
1486000,0.666667
1487000,0.666667
1488000,0.666667
1489000,0.666667
1490000,0.6
1491000,0.6
1492000,0.6
1493000,0.6
1494000,0.6
1495000,0.6
1496000,0.6
1497000,0.6
1498000,0.6
1499000,0.6
1500000,0.6
1501000,0.6
1502000,0.6
1503000,0.6
1504000,0.6
1505000,0.6
1506000,0.6
1507000,0.6
1508000,0.6
1509000,0.6
1510000,0.6
1511000,0.6
1512000,0.666667
1513000,0.666667
1514000,0.666667
1515000,0.666667
1516000,0.666667
1517000,0.666667
1518000,0.666667
1519000,0.666667
1520000,0.666667
1521000,0.666667
1522000,0.666667
1523000,0.666667
1524000,0.666667
1525000,0.666667
1526000,0.666667
1527000,0.666667
1528000,0.666667
1529000,0.666667
1530000,0.666667
1531000,0.666667
1532000,0.6
1533000,0.6
1534000,0.6
1535000,0.6
1536000,0.6
1537000,0.6
1538000,0.6
1539000,0.533333
1540000,0.533333
1541000,0.6
1542000,0.6
1543000,0.6
1544000,0.6
1545000,0.6
1546000,0.6
1547000,0.6
1548000,0.6
1549000,0.6
1550000,0.6
1551000,0.6
1552000,0.6
1553000,0.6
1554000,0.6
1555000,0.6
1556000,0.6
1557000,0.6
1558000,0.6
1559000,0.533333
1560000,0.533333
1561000,0.533333
1562000,0.533333
1563000,0.533333
1564000,0.533333
1565000,0.6
1566000,0.6
1567000,0.6
1568000,0.6
1569000,0.6
1570000,0.6
1571000,0.6
1572000,0.6
1573000,0.6
1574000,0.6
1575000,0.6
1576000,0.6
1577000,0.666667
1578000,0.666667
1579000,0.666667
1580000,0.666667
1581000,0.666667
1582000,0.6
1583000,0.6
1584000,0.6
1585000,0.6
1586000,0.6
1587000,0.6
1588000,0.6
1589000,0.6
1590000,0.533333
1591000,0.533333
1592000,0.533333
1593000,0.533333
1594000,0.533333
1595000,0.533333
1596000,0.533333
1597000,0.533333
1598000,0.533333
1599000,0.533333
1600000,0.533333
1601000,0.533333
1602000,0.533333
1603000,0.533333
1604000,0.533333
1605000,0.533333
1606000,0.533333
1607000,0.533333
1608000,0.533333
1609000,0.533333
1610000,0.533333
1611000,0.533333
1612000,0.533333
1613000,0.533333
1614000,0.533333
1615000,0.6
1616000,0.6
1617000,0.6
1618000,0.6
1619000,0.6
1620000,0.6
1621000,0.6
1622000,0.6
1623000,0.6
1624000,0.6
1625000,0.6
1626000,0.6
1627000,0.6
1628000,0.6
1629000,0.6
1630000,0.6
1631000,0.6
1632000,0.6
1633000,0.6
1634000,0.6
1635000,0.6
1636000,0.6
1637000,0.6
1638000,0.6
1639000,0.6
1640000,0.6
1641000,0.6
1642000,0.6
1643000,0.6
1644000,0.6
1645000,0.6
1646000,0.6
1647000,0.6
1648000,0.6
1649000,0.6
1650000,0.6
1651000,0.6
1652000,0.6
1653000,0.6
1654000,0.6
1655000,0.533333
1656000,0.533333
1657000,0.533333
1658000,0.533333
1659000,0.533333
1660000,0.533333
1661000,0.533333
1662000,0.533333
1663000,0.533333
1664000,0.533333
1665000,0.533333
1666000,0.533333
1667000,0.533333
1668000,0.533333
1669000,0.533333
1670000,0.533333
1671000,0.533333
1672000,0.533333
1673000,0.533333
1674000,0.533333
1675000,0.533333
1676000,0.533333
1677000,0.533333
1678000,0.533333
1679000,0.533333
1680000,0.533333
1681000,0.533333
1682000,0.6
1683000,0.6
1684000,0.6
1685000,0.6
1686000,0.6
1687000,0.6
1688000,0.6
1689000,0.6
1690000,0.6
1691000,0.6
1692000,0.6
1693000,0.6
1694000,0.6
1695000,0.6
1696000,0.6
1697000,0.6
1698000,0.6
1699000,0.6
1700000,0.6
1701000,0.6
1702000,0.6
1703000,0.6
1704000,0.6
1705000,0.6
1706000,0.6
1707000,0.6
1708000,0.6
1709000,0.6
1710000,0.6
1711000,0.6
1712000,0.6
1713000,0.6
1714000,0.6
1715000,0.6
1716000,0.6
1717000,0.6
1718000,0.6
1719000,0.6
1720000,0.6
1721000,0.6
1722000,0.6
1723000,0.6
1724000,0.6
1725000,0.6
1726000,0.6
1727000,0.6
1728000,0.6
1729000,0.6
1730000,0.6
1731000,0.6
1732000,0.6
1733000,0.6
1734000,0.6
1735000,0.6
1736000,0.6
1737000,0.6
1738000,0.6
1739000,0.6
1740000,0.6
1741000,0.6
1742000,0.6
1743000,0.6
1744000,0.6
1745000,0.6
1746000,0.6
1747000,0.6
1748000,0.6
1749000,0.6
1750000,0.666667
1751000,0.6
1752000,0.6
1753000,0.6
1754000,0.6
1755000,0.6
1756000,0.6
1757000,0.6
1758000,0.6
1759000,0.6
1760000,0.6
1761000,0.6
1762000,0.6
1763000,0.6
1764000,0.6
1765000,0.6
1766000,0.6
1767000,0.6
1768000,0.6
1769000,0.6
1770000,0.6
1771000,0.6
1772000,0.6
1773000,0.6
1774000,0.6
1775000,0.6
1776000,0.6
1777000,0.6
1778000,0.6
1779000,0.6
1780000,0.6
1781000,0.6
1782000,0.6
1783000,0.6
1784000,0.6
1785000,0.6
1786000,0.6
1787000,0.6
1788000,0.6
1789000,0.6
1790000,0.6
1791000,0.6
1792000,0.6
1793000,0.6
1794000,0.6
1795000,0.6
1796000,0.6
1797000,0.533333
1798000,0.533333
1799000,0.533333
1800000,0.533333
1801000,0.533333
1802000,0.533333
1803000,0.533333
1804000,0.6
1805000,0.6
1806000,0.6
1807000,0.6
1808000,0.6
1809000,0.6
1810000,0.6
1811000,0.6
1812000,0.6
1813000,0.6
1814000,0.6
1815000,0.6
1816000,0.6
1817000,0.6
1818000,0.6
1819000,0.6
1820000,0.6
1821000,0.6
1822000,0.6
1823000,0.6
1824000,0.533333
1825000,0.533333
1826000,0.533333
1827000,0.533333
1828000,0.533333
1829000,0.533333
1830000,0.533333
1831000,0.533333
1832000,0.533333
1833000,0.533333
1834000,0.533333
1835000,0.533333
1836000,0.533333
1837000,0.533333
1838000,0.533333
1839000,0.533333
1840000,0.533333
1841000,0.533333
1842000,0.533333
1843000,0.533333
1844000,0.533333
1845000,0.533333
1846000,0.533333
1847000,0.533333
1848000,0.533333
1849000,0.533333
1850000,0.533333
1851000,0.533333
1852000,0.533333
1853000,0.6
1854000,0.6
1855000,0.6
1856000,0.666667
1857000,0.666667
1858000,0.666667
1859000,0.666667
1860000,0.666667
1861000,0.666667
1862000,0.666667
1863000,0.666667
1864000,0.666667
1865000,0.666667
1866000,0.666667
1867000,0.666667
1868000,0.666667
1869000,0.666667
1870000,0.666667
1871000,0.666667
1872000,0.666667
1873000,0.666667
1874000,0.666667
1875000,0.666667
1876000,0.6
1877000,0.6
1878000,0.6
1879000,0.6
1880000,0.6
1881000,0.6
1882000,0.6
1883000,0.6
1884000,0.6
1885000,0.6
1886000,0.6
1887000,0.6
1888000,0.6
1889000,0.6
1890000,0.6
1891000,0.666667
1892000,0.666667
1893000,0.666667
1894000,0.666667
1895000,0.666667
1896000,0.666667
1897000,0.666667
1898000,0.666667
1899000,0.666667
1900000,0.666667
1901000,0.666667
1902000,0.666667
1903000,0.666667
1904000,0.666667
1905000,0.666667
1906000,0.666667
1907000,0.666667
1908000,0.666667
1909000,0.666667
1910000,0.666667
1911000,0.666667
1912000,0.666667
1913000,0.666667
1914000,0.666667
1915000,0.666667
1916000,0.666667
1917000,0.666667
1918000,0.666667
1919000,0.666667
1920000,0.666667
1921000,0.666667
1922000,0.666667
1923000,0.666667
1924000,0.666667
1925000,0.666667
1926000,0.666667
1927000,0.666667
1928000,0.666667
1929000,0.666667
1930000,0.666667
1931000,0.666667
1932000,0.666667
1933000,0.666667
1934000,0.666667
1935000,0.666667
1936000,0.666667
1937000,0.666667
1938000,0.666667
1939000,0.666667
1940000,0.666667
1941000,0.666667
1942000,0.666667
1943000,0.666667
1944000,0.666667
1945000,0.666667
1946000,0.666667
1947000,0.666667
1948000,0.666667
1949000,0.666667
1950000,0.666667
1951000,0.666667
1952000,0.666667
1953000,0.666667
1954000,0.666667
1955000,0.666667
1956000,0.666667
1957000,0.666667
1958000,0.666667
1959000,0.666667
1960000,0.666667
1961000,0.666667
1962000,0.666667
1963000,0.666667
1964000,0.666667
1965000,0.666667
1966000,0.666667
1967000,0.666667
1968000,0.666667
1969000,0.666667
1970000,0.666667
1971000,0.666667
1972000,0.666667
1973000,0.666667
1974000,0.666667
1975000,0.666667
1976000,0.666667
1977000,0.666667
1978000,0.666667
1979000,0.666667
1980000,0.666667
1981000,0.666667
1982000,0.666667
1983000,0.666667
1984000,0.666667
1985000,0.666667
1986000,0.666667
1987000,0.666667
1988000,0.666667
1989000,0.666667
1990000,0.666667
1991000,0.666667
1992000,0.666667
1993000,0.666667
1994000,0.666667
1995000,0.666667
1996000,0.666667
1997000,0.666667
1998000,0.666667
